"id","startdate","enddate","duration_in_seconds","q1","q2","q3","q3_other","q4","q4_88_text","q5_1","q6_h","q6_m","q7_h","q7_m","q8_1","q8_2","q8_3","q8_4","q8_5","q8_6","q8_88","q8_88_text","q8_90","q9_1","q9_2","q9_3","q9_4","q9_5","q9_6","q9_7","q9_8","q9_88","q9_88_text","q9_90","q10_1","q10_2","q10_3","q10_4","q10_5","q10_6","q10_7","q10_8","q10_9","q10_10","q10_88","q10_88_text","q10_90","q11_1","q11_2","q11_3","q11_4","q11_5","q11_6","q11_7","q11_8","q11_88","q11_88_text","q11_90","q12_1","q12_2","q12_3","q12_4","q12_5","q12_6","q12_7","q12_8","q12_8_text","q12_9","q13_01_1","q13_02_1","q13_02_2","q13_02_3","q13_02_4","q13_02_5","q13_02_6","q13_02_7","q13_02_8","q13_02_8_text","q13_02_9","q13_02_10","q13_03_1","q13_03_2","q13_03_3","q13_03_4","q13_03_5","q13_03_5_text","q13_03_6","q13_03_7","q13_04_1","q13_04_2","q13_04_3","q13_04_4","q13_04_5","q13_04_6","q13_04_7","q13_04_8","q13_04_8_text","q13_04_9","q13_04_10","q13_05_1","q13_05_2","q13_05_3","q13_05_4","q13_05_5","q13_05_5_text","q13_05_6","q13_05_7","q14_01_1","q14_01_2","q14_01_3","q14_01_4","q14_01_5","q14_01_5_text","q14_02_1","q14_02_2","q14_02_3","q14_02_4","q14_02_5","q14_02_5_text","q14_03_1","q14_03_2","q14_03_3","q14_03_4","q14_03_4_text","q15_01","q15_02_1","q15_02_2","q15_02_3","q15_02_4","q15_02_5","q15_02_6","q15_02_7","q15_02_8","q15_02_9","q15_02_10","q15_02_11","q15_02_12","q15_02_13","q15_02_13_text","q15_03_1","q16","q17_01","q17_02","q18","q19_01","q19_02","q20_01_1","q20_02_1","q21a_1","q21a_2","q21a_3","q21a_4","q21a_5","q21a_6","q21a_6_text","q22_01_1","q22_02_1","q22_03_1","q22_04_1","q22_05_1","q23_01_1","q23_02_1","q23_03_1","q23_04_1","q23_05_1","q24_01_1","q24_02_1","q24_03_1","q24_04_1","q24_05_1","q25_01_1","q25_02_1","q25_03_1","q25_04_1","q26_01_1","q26_02_1","q26_03_1","q27_1","q28_1","q28_2","q28_3","q28_4","q28_4_text","q28_5","q29_1","q29_2","q29_3","q29_4","q29_5","q29_5_text","q30_1","q31_1","q32_1","q33_1","q34_1","q35_1","q36_1","q37a","q38_01_1","q38_02_1","q39_1","q40_1","q41_1","q42_1","rq21a","rq37a","qrq2","rrq2","weight","r"
"1080155",2021-06-23 20:23:13,2021-06-23 20:39:57,1003,2,73,11,"",7,"",7,5,0,4,30,NA,1,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,1,1,NA,1,NA,NA,"",NA,2,1,1,1,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,NA,1,NA,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,"",1,1,NA,NA,"",1,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,2,2,1,NA,1,1,1,1,"已讀",4,4,4,3,4,2,2,2,1,2,2,3,3,3,3,4,4,4,3,2,3,2,3,1,NA,NA,NA,"",NA,1,NA,NA,1,NA,"",2,2,3,2,1,3,1,5,3,4,3,10,51,1,1,1,37,2,2.98896240114528,1
"1080203",2021-07-02 16:59:20,2021-07-02 17:20:57,1296,1,38,14,"",21,"",7,3,20,3,20,1,NA,1,1,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,4,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,NA,1,NA,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",1,1,NA,NA,"",1,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,2,2,1,NA,1,1,1,NA,"",4,4,4,4,4,1,1,1,2,2,3,3,3,3,4,1,1,1,1,3,3,3,4,NA,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,2,4,4,3,4,3,5,4,4,4,10,10,2,2,1,72,6,2.32525150144626,1
"1080223",2021-06-29 04:14:53,2021-06-29 04:40:34,1540,2,68,2,"",19,"",7,3,21,4,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,1,1,NA,1,NA,"",NA,2,1,1,1,NA,NA,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,1,1,1,1,NA,"",1,1,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,1,1,1,NA,1,NA,NA,"",4,1,1,1,2,NA,NA,2,2,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,3,1,2,1,1,2,3,4,1,3,3,2,2,3,2,3,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,3,4,4,3,3,2,5,4,4,3,20,44,4,1,1,42,3,0.316262124407712,1
"1110122",2021-07-05 16:30:32,2021-07-05 16:50:53,1220,1,55,2,"",20,"",5,5,0,1,0,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",2,2,2,2,2,1,2,2,1,2,3,2,2,2,2,1,1,1,1,2,2,2,4,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,62,62,5,1,1,55,4,0.450735467067655,1
"1110145",2021-07-02 19:37:38,2021-07-02 19:47:15,576,1,75,2,"",18,"",7,5,0,4,0,1,1,1,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,1,NA,NA,NA,NA,"",NA,2,1,1,1,NA,1,NA,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,1,1,1,1,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,NA,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,NA,NA,"",4,4,4,4,4,1,1,1,1,1,3,2,3,1,3,1,1,1,1,4,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,3,4,3,2,4,4,5,4,4,4,0,90,0,2,1,35,2,0.349457701222964,1
"1110153",2021-07-02 17:22:41,2021-07-02 17:38:09,928,2,76,2,"",19,"",7,1,0,4,30,NA,1,NA,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,1,NA,"",NA,2,NA,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,1,NA,NA,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,2,2,1,1,1,1,1,NA,"",3,3,3,3,3,1,1,1,1,1,2,3,3,2,3,1,1,1,1,3,3,3,3,NA,1,NA,NA,"",NA,1,NA,1,1,NA,"",3,1,4,3,1,1,1,5,5,3,5,50,59,4,2,1,34,2,0.259209053098131,1
"1110231",2021-06-26 12:59:55,2021-06-26 13:18:18,1103,1,52,2,"",8,"",7,4,30,3,0,1,NA,1,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,1,1,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,NA,NA,"",NA,1,NA,1,NA,1,NA,1,NA,"",NA,2,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,"",1,2,NA,NA,2,NA,NA,1,1,1,NA,NA,1,1,NA,"",4,4,4,3,3,1,1,1,1,1,4,4,4,3,3,5,5,5,5,4,4,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,2,1,57,2,10,2,1,58,4,3.62588340224516,1
"1110250",2021-06-26 19:47:06,2021-06-27 13:39:54,64368,1,65,2,"",19,"",7,1,0,4,3,1,1,1,1,1,1,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,"",NA,4,1,1,NA,NA,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,1,"Home Court運動App",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",4,4,4,3,4,1,2,2,1,1,3,4,4,3,4,2,2,1,1,4,4,4,4,NA,1,NA,NA,"",NA,1,NA,NA,1,NA,"",3,2,2,2,2,4,3,5,4,4,4,50,50,4,1,1,45,3,0.426374903416545,1
"1110256",2021-06-26 13:57:54,2021-06-26 14:11:58,844,2,72,10,"",19,"",7,8,0,3,0,1,NA,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,"",NA,4,1,1,1,NA,1,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,1,NA,1,1,1,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,NA,NA,1,1,1,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",4,4,4,4,4,2,2,2,2,2,3,4,3,3,3,2,2,2,2,3,4,4,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,3,4,4,3,3,2,5,4,3,3,30,30,4,2,1,38,2,0.259209053098131,1
"1120110",2021-07-04 12:38:19,2021-07-04 12:53:59,940,1,76,14,"",20,"",7,8,0,1,45,1,1,1,1,1,1,NA,"",NA,1,1,1,NA,NA,1,NA,NA,NA,"",NA,1,1,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,NA,NA,NA,"",NA,1,1,1,1,1,1,1,NA,"",NA,3,1,1,1,NA,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,1,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,1,1,1,NA,"",1,1,1,NA,NA,"",1,NA,NA,NA,"",1,1,1,1,1,1,NA,1,1,1,NA,1,1,NA,"",4,2,NA,NA,2,NA,NA,2,2,1,1,1,NA,NA,1,"已讀",3,3,4,3,4,1,2,1,2,2,3,3,3,3,3,2,2,3,2,4,4,4,3,1,NA,NA,NA,"",NA,1,NA,NA,1,NA,"",3,1,3,3,3,3,2,5,3,3,4,20,60,4,1,1,34,2,0.229533384058098,1
"1120112",2021-07-02 17:56:49,2021-07-02 18:28:03,1874,2,79,3,"",18,"",6,6,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,1,1,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,1,1,1,NA,NA,"",NA,2,1,NA,1,NA,1,NA,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,1,1,NA,"",NA,1,NA,1,NA,"",1,1,1,NA,"",1,1,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",2,2,2,3,3,1,1,1,1,1,3,3,3,2,2,3,3,1,1,3,3,3,1,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,3,4,50,40,9,1,1,31,2,0.270586132143107,1
"1120123",2021-06-24 13:42:06,2021-06-24 13:58:42,996,2,50,2,"",21,"",7,1,10,0,50,1,NA,1,1,1,1,NA,"",NA,1,1,1,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,1,NA,NA,"",NA,4,1,1,1,1,1,1,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,"",NA,1,NA,NA,"",1,1,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",2,2,NA,NA,2,NA,NA,2,2,1,NA,1,NA,NA,NA,"",4,4,3,4,4,1,1,1,1,1,2,3,2,2,2,4,5,2,2,2,3,3,4,1,1,NA,NA,"",NA,1,1,1,NA,NA,"",3,2,3,3,3,2,3,5,3,2,3,62,36,5,2,1,60,5,0.43364966090553,1
"1120136",2021-06-23 21:04:34,2021-06-23 21:15:35,660,2,69,2,"",19,"",7,9,30,2,0,1,NA,1,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,1,NA,"",NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,1,1,1,1,NA,1,"已讀",3,4,4,3,4,1,1,1,1,1,2,2,2,2,2,2,2,1,2,4,3,3,2,NA,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,2,4,1,1,1,2,5,2,2,2,20,10,5,1,1,41,3,0.302964550138771,1
"1120251",2021-06-23 16:20:01,2021-06-23 16:37:14,1032,2,67,2,"",8,"",7,1,30,7,0,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,1,1,1,1,NA,"",NA,NA,NA,1,1,1,1,NA,1,1,1,NA,"",NA,1,1,NA,NA,1,NA,NA,NA,NA,"",NA,1,1,1,1,NA,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,1,1,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,1,1,1,NA,NA,NA,"",3,3,3,3,3,1,1,1,1,1,2,3,3,3,3,3,3,3,3,1,1,1,3,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,3,3,3,53,71,6,2,1,43,3,2.02762020775088,1
"1140118",2021-07-03 14:04:04,2021-07-03 14:23:34,1170,2,74,2,"",19,"",7,7,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,NA,1,NA,"",NA,3,1,NA,NA,NA,1,NA,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,1,1,1,1,NA,"",1,NA,NA,1,NA,"",NA,NA,NA,NA,"",1,1,NA,1,1,1,NA,1,1,1,1,1,NA,1,"磨練廚藝",1,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,1,"已讀",4,4,4,4,4,1,1,1,1,1,3,4,4,3,3,1,1,1,1,4,4,4,2,NA,NA,NA,NA,"",1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,5,4,3,4,20,0,2,1,1,36,2,0.259209053098131,1
"1140203",2021-06-30 09:21:01,2021-06-30 09:32:07,665,2,73,10,"",19,"",7,8,0,7,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,1,1,NA,NA,1,1,1,NA,"",NA,NA,NA,1,1,NA,NA,1,NA,"",NA,4,1,NA,NA,NA,1,1,1,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,1,1,1,1,NA,1,1,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,4,4,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,1,1,2,1,1,4,3,3,3,2,2,2,4,4,3,3,3,4,1,1,NA,NA,"",NA,1,NA,NA,1,NA,"",4,2,3,4,1,4,1,5,5,3,4,0,10,0,1,1,37,2,0.289701119263356,1
"1140216",2021-06-23 14:03:33,2021-07-11 13:23:50,1552816,1,50,17,"",7,"",3.5,3,5,3,4,1,1,1,1,1,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,1,1,NA,1,1,NA,NA,"",NA,4,1,1,NA,1,1,NA,1,NA,"",NA,NA,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,1,1,1,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,"",1,1,NA,NA,"",1,1,NA,NA,NA,NA,1,1,NA,1,1,1,NA,NA,"",3,1,2,2,2,NA,NA,1,1,1,NA,NA,1,NA,NA,"",4,4,4,3,3,1,1,1,1,1,4,3,2,3,3,1,1,1,1,3,3,3,3,1,1,NA,NA,"",NA,NA,1,NA,NA,NA,"",3,3,4,4,4,3,3,5,3,3,3,0,60,0,2,1,60,5,4.70300632539025,1
"1140232",2021-06-23 12:17:17,2021-06-23 12:25:39,502,2,64,3,"",19,"",7,7,0,4,0,1,1,1,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,NA,"",NA,1,NA,1,NA,1,NA,1,NA,"",NA,3,1,NA,1,1,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,NA,1,1,NA,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,"",3,2,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,1,"已讀",3,3,3,3,4,1,2,1,1,1,3,4,2,4,4,2,2,3,3,4,4,4,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,"",2,2,2,3,3,2,2,5,4,3,3,20,64,3,1,1,46,3,0.302964550138771,1
"1140241",2021-06-23 12:11:50,2021-06-23 12:23:03,672,1,87,2,"",19,"",7,3,0,2,30,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,1,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,NA,NA,NA,"",NA,4,1,NA,NA,1,1,NA,1,NA,"",NA,NA,NA,NA,NA,1,NA,"",NA,NA,1,NA,1,1,1,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,NA,1,1,NA,NA,"",1,1,1,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,1,NA,1,NA,NA,NA,1,NA,NA,"",3,1,1,2,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,3,2,4,4,2,1,1,1,1,2,3,3,2,3,1,1,2,2,3,3,3,4,NA,1,NA,NA,"",NA,NA,NA,NA,1,1,"錯誤資訊",4,2,4,3,3,4,2,5,3,2,3,50,50,5,1,1,23,1,0.379128944895601,1
"1140244",2021-07-16 17:07:20,2021-07-16 17:19:58,758,1,76,2,"",20,"",7,6,0,8,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,NA,1,NA,NA,"",NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,NA,1,NA,"",NA,4,1,NA,1,NA,NA,1,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,1,1,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,NA,NA,1,1,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,1,1,1,1,1,NA,"",4,3,3,3,4,1,1,1,2,2,2,4,2,3,4,2,3,2,2,4,4,4,5,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,2,4,4,3,3,2,5,3,3,3,0,84,0,2,1,34,2,0.290734995360157,1
"1140245",2021-07-04 13:19:23,2021-07-04 13:32:57,813,2,76,10,"",19,"",7,6,0,3,0,1,1,1,1,1,1,NA,"",NA,1,1,NA,NA,NA,1,NA,NA,NA,"",NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,NA,NA,NA,NA,"",NA,4,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,1,1,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",1,NA,1,1,1,NA,NA,1,1,NA,NA,1,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,2,1,2,1,2,3,4,3,3,4,3,3,3,3,4,4,4,3,1,NA,NA,NA,"",NA,NA,1,NA,NA,NA,"",4,3,4,4,1,4,2,5,4,3,4,25,50,0,1,1,34,2,0.259209053098131,1
"1140259",2021-06-24 08:45:26,2021-06-24 09:13:11,1664,1,71,2,"",20,"",7,7,30,2,0,1,1,1,1,1,1,NA,"",NA,1,1,1,1,NA,NA,NA,NA,NA,"",NA,1,1,NA,1,NA,NA,NA,1,1,NA,NA,"",NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,1,NA,1,1,1,NA,1,NA,"",NA,4,1,1,1,1,1,1,1,NA,"",NA,NA,1,1,NA,1,NA,"",NA,NA,1,1,1,1,1,1,1,NA,"",NA,NA,NA,1,NA,1,NA,"",NA,NA,1,1,1,1,NA,"",1,1,NA,1,NA,"",NA,NA,NA,NA,"",1,1,1,1,1,1,NA,1,NA,1,1,NA,NA,NA,"",3,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",4,4,4,4,4,1,2,2,2,2,4,4,4,3,4,2,2,4,2,4,4,4,4,1,1,NA,NA,"",NA,1,1,NA,1,NA,"",4,3,3,3,1,5,2,5,4,3,4,20,20,3,1,1,39,2,0.290734995360157,1
"1150115",2021-07-09 19:19:03,2021-07-09 19:46:41,1657,2,52,2,"",8,"",7,0,0,1,0,1,1,1,1,NA,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1,NA,1,1,NA,NA,"",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",1,1,NA,1,NA,"",1,1,NA,NA,"",1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,1,1,NA,NA,NA,NA,NA,1,"已讀",3,2,2,2,2,1,1,1,1,1,3,2,2,3,2,1,2,1,1,2,2,2,3,NA,1,NA,NA,"",NA,NA,1,1,1,NA,"",4,3,4,2,1,1,2,5,4,3,3,50,80,5,1,1,58,4,2.80753224777104,1
